"Country","Year","Fuel","Value"
"SZ",2007,"BWR",23
"SZ",2008,"BWR",23
"SZ",2009,"BWR",440
"SZ",2010,"BWR",481
"SZ",2011,"BWR",282
"SZ",2012,"BWR",236
"SZ",2013,"BWR",245
"SZ",2014,"BWR",232
"SZ",2015,"BWR",239
"SZ",2016,"BWR",206
"SZ",2017,"BWR",203.287
"SZ",2018,"BWR",203.287
"SZ",2019,"BWR",220.212
"SZ",2020,"BWR",216.106
"TG",1971,"BWR",0
"TG",1972,"BWR",0
"TG",1973,"BWR",0
"TG",1974,"BWR",0
"TG",1975,"BWR",0
"TG",1976,"BWR",0
"TG",1977,"BWR",0
"TG",1978,"BWR",0
"TG",1979,"BWR",0
"TG",1980,"BWR",0
"TG",1981,"BWR",0
"TG",1982,"BWR",0
"TG",1983,"BWR",0
"TG",1984,"BWR",0
"TG",1985,"BWR",0
"TG",1986,"BWR",0
"TG",1987,"BWR",0
"TG",1988,"BWR",0
"TG",1989,"BWR",0
"TG",1990,"BWR",0
"TG",1991,"BWR",0
"TG",1992,"BWR",0
"TG",1993,"BWR",0
"TG",1994,"BWR",0
"TG",1995,"BWR",0
"TG",1996,"BWR",0
"TG",1997,"BWR",0
"TG",1998,"BWR",0
"TG",1999,"BWR",0
"TG",2000,"BWR",0
"TG",2001,"BWR",0
"TG",2002,"BWR",1
"TG",2003,"BWR",1
"TG",2004,"BWR",1
"TG",2005,"BWR",1
"TG",2006,"BWR",2
"TG",2007,"BWR",5
"TG",2008,"BWR",1
"TG",2009,"BWR",2
"TG",2010,"BWR",2
"TG",2011,"BWR",3
"TG",2012,"BWR",3
"TG",2013,"BWR",1
"TG",2014,"BWR",0
"TG",2015,"BWR",1
"TG",2016,"BWR",1
"TG",2017,"BWR",0
"TG",2018,"BWR",0
"TG",2019,"BWR",3
"TG",2020,"BWR",3.7
"TH",1971,"BWR",0
"TH",1972,"BWR",0
"TH",1973,"BWR",0
"TH",1974,"BWR",0
"TH",1975,"BWR",0
"TH",1976,"BWR",0
"TH",1977,"BWR",0
"TH",1978,"BWR",0
"TH",1979,"BWR",0
"TH",1980,"BWR",0
"TH",1981,"BWR",0
"TH",1982,"BWR",0
"TH",1983,"BWR",0
"TH",1984,"BWR",0
"TH",1985,"BWR",0
"TH",1986,"BWR",0
"TH",1987,"BWR",0
"TH",1988,"BWR",0
"TH",1989,"BWR",0
"TH",1990,"BWR",0
"TH",1991,"BWR",0
"TH",1992,"BWR",0
"TH",1993,"BWR",0
"TH",1994,"BWR",0
"TH",1995,"BWR",288
"TH",1996,"BWR",860
"TH",1997,"BWR",343
"TH",1998,"BWR",319
"TH",1999,"BWR",866
"TH",2000,"BWR",509
"TH",2001,"BWR",492
"TH",2002,"BWR",686
"TH",2003,"BWR",1151
"TH",2004,"BWR",1280
"TH",2005,"BWR",1530
"TH",2006,"BWR",1469
"TH",2007,"BWR",1796
"TH",2008,"BWR",2606
"TH",2009,"BWR",3071
"TH",2010,"BWR",3385
"TH",2011,"BWR",4286
"TH",2012,"BWR",4401
"TH",2013,"BWR",6697
"TH",2014,"BWR",7159
"TH",2015,"BWR",7436
"TH",2016,"BWR",17989
"TH",2017,"BWR",15386.327
"TH",2018,"BWR",16334.204
"TH",2019,"BWR",18484.123
"TH",2020,"BWR",16616.073
"TH",2021,"BWR",19791.6
"TJ",1990,"BWR",0
"TJ",1991,"BWR",0
"TJ",1992,"BWR",0
"TJ",1993,"BWR",0
"TJ",1994,"BWR",0
"TJ",1995,"BWR",0
"TJ",1996,"BWR",0
"TJ",1997,"BWR",0
"TJ",1998,"BWR",0
"TJ",1999,"BWR",0
"TJ",2000,"BWR",0
"TJ",2001,"BWR",0
"TJ",2002,"BWR",0
"TJ",2003,"BWR",0
"TJ",2004,"BWR",0
"TJ",2005,"BWR",0
"TJ",2006,"BWR",0
"TJ",2007,"BWR",0
"TJ",2008,"BWR",0
"TJ",2009,"BWR",0
"TJ",2010,"BWR",0
"TJ",2011,"BWR",0
"TJ",2012,"BWR",0
"TJ",2013,"BWR",0
"TJ",2014,"BWR",0
"TJ",2015,"BWR",0
"TJ",2016,"BWR",0
"TJ",2017,"BWR",0
"TJ",2018,"BWR",0
"TJ",2019,"BWR",0
"TJ",2020,"BWR",0
"TM",1990,"BWR",0
"TM",1991,"BWR",0
"TM",1992,"BWR",0
"TM",1993,"BWR",0
"TM",1994,"BWR",0
"TM",1995,"BWR",0
"TM",1996,"BWR",0
"TM",1997,"BWR",0
"TM",1998,"BWR",0
"TM",1999,"BWR",0
"TM",2000,"BWR",0
"TM",2001,"BWR",0
"TM",2002,"BWR",0
"TM",2003,"BWR",0
"TM",2004,"BWR",0
"TM",2005,"BWR",0
"TM",2006,"BWR",0
"TM",2007,"BWR",0
"TM",2008,"BWR",0
"TM",2009,"BWR",0
"TM",2010,"BWR",0
"TM",2011,"BWR",0
"TM",2012,"BWR",0
"TM",2013,"BWR",0
"TM",2014,"BWR",0
"TM",2015,"BWR",0
"TM",2016,"BWR",0
"TM",2017,"BWR",0
"TM",2018,"BWR",0
"TM",2019,"BWR",0
"TM",2020,"BWR",0
"TN",1971,"BWR",0
"TN",1972,"BWR",0
"TN",1973,"BWR",0
"TN",1974,"BWR",0
"TN",1975,"BWR",0
"TN",1976,"BWR",0
"TN",1977,"BWR",0
"TN",1978,"BWR",0
"TN",1979,"BWR",0
"TN",1980,"BWR",0
"TN",1981,"BWR",0
"TN",1982,"BWR",0
"TN",1983,"BWR",0
"TN",1984,"BWR",0
"TN",1985,"BWR",0
"TN",1986,"BWR",0
"TN",1987,"BWR",0
"TN",1988,"BWR",0
"TN",1989,"BWR",0
"TN",1990,"BWR",0
"TN",1991,"BWR",0
"TN",1992,"BWR",0
"TN",1993,"BWR",0
"TN",1994,"BWR",0
"TN",1995,"BWR",0
"TN",1996,"BWR",0
"TN",1997,"BWR",0
"TN",1998,"BWR",0
"TN",1999,"BWR",0
"TN",2000,"BWR",0
"TN",2001,"BWR",0
"TN",2002,"BWR",0
"TN",2003,"BWR",0
"TN",2004,"BWR",0
"TN",2005,"BWR",0
"TN",2006,"BWR",0
"TN",2007,"BWR",0
"TN",2008,"BWR",0
"TN",2009,"BWR",0
"TN",2010,"BWR",0
"TN",2011,"BWR",0
"TN",2012,"BWR",0
"TN",2013,"BWR",0
"TN",2014,"BWR",0
"TN",2015,"BWR",0
"TN",2016,"BWR",0
"TN",2017,"BWR",0
"TN",2018,"BWR",0
"TN",2019,"BWR",0
"TN",2020,"BWR",0
"TR",1960,"BWR",41
"TR",1961,"BWR",44
"TR",1962,"BWR",45
"TR",1963,"BWR",63
"TR",1964,"BWR",97
"TR",1965,"BWR",100
"TR",1966,"BWR",122
"TR",1967,"BWR",173
"TR",1968,"BWR",179
"TR",1969,"BWR",178
"TR",1970,"BWR",166
"TR",1971,"BWR",162
"TR",1972,"BWR",175
"TR",1973,"BWR",197
"TR",1974,"BWR",207
"TR",1975,"BWR",220
"TR",1976,"BWR",161
"TR",1977,"BWR",218
"TR",1978,"BWR",137
"TR",1979,"BWR",145
"TR",1980,"BWR",136
"TR",1981,"BWR",110
"TR",1982,"BWR",0
"TR",1983,"BWR",0
"TR",1984,"BWR",0
"TR",1985,"BWR",0
"TR",1986,"BWR",0
"TR",1987,"BWR",0
"TR",1988,"BWR",0
"TR",1989,"BWR",0
"TR",1990,"BWR",0
"TR",1991,"BWR",38
"TR",1992,"BWR",47
"TR",1993,"BWR",56
"TR",1994,"BWR",51
"TR",1995,"BWR",222
"TR",1996,"BWR",176
"TR",1997,"BWR",294
"TR",1998,"BWR",241
"TR",1999,"BWR",133
"TR",2000,"BWR",166
"TR",2001,"BWR",184
"TR",2002,"BWR",130
"TR",2003,"BWR",79
"TR",2004,"BWR",76
"TR",2005,"BWR",34
"TR",2006,"BWR",57
"TR",2007,"BWR",95
"TR",2008,"BWR",142
"TR",2009,"BWR",252
"TR",2010,"BWR",332
"TR",2011,"BWR",343
"TR",2012,"BWR",592
"TR",2013,"BWR",879
"TR",2014,"BWR",1083
"TR",2015,"BWR",1241
"TR",2016,"BWR",1635
"TR",2017,"BWR",2096.373
"TR",2018,"BWR",2649.515
"TR",2019,"BWR",3505.711
"TR",2020,"BWR",4444.595
"TR",2021,"BWR",6283.121
"TT",1971,"BWR",35
"TT",1972,"BWR",35
"TT",1973,"BWR",29
"TT",1974,"BWR",25
"TT",1975,"BWR",23
"TT",1976,"BWR",19
"TT",1977,"BWR",23
"TT",1978,"BWR",29
"TT",1979,"BWR",29
"TT",1980,"BWR",26
"TT",1981,"BWR",19
"TT",1982,"BWR",18
"TT",1983,"BWR",16
"TT",1984,"BWR",13
"TT",1985,"BWR",17
"TT",1986,"BWR",26
"TT",1987,"BWR",31
"TT",1988,"BWR",27
"TT",1989,"BWR",26
"TT",1990,"BWR",31
"TT",1991,"BWR",25
"TT",1992,"BWR",30
"TT",1993,"BWR",28
"TT",1994,"BWR",32
"TT",1995,"BWR",33
"TT",1996,"BWR",17
"TT",1997,"BWR",18
"TT",1998,"BWR",18
"TT",1999,"BWR",18
"TT",2000,"BWR",20
"TT",2001,"BWR",29
"TT",2002,"BWR",26
"TT",2003,"BWR",12
"TT",2004,"BWR",23
"TT",2005,"BWR",22
"TT",2006,"BWR",26
"TT",2007,"BWR",19
"TT",2008,"BWR",20
"TT",2009,"BWR",19
"TT",2010,"BWR",0
"TT",2011,"BWR",0
"TT",2012,"BWR",0
"TT",2013,"BWR",0
"TT",2014,"BWR",0
"TT",2015,"BWR",0
"TT",2016,"BWR",0
"TT",2017,"BWR",0
"TT",2018,"BWR",0
"TT",2019,"BWR",0
"TT",2020,"BWR",0
"TW",1971,"BWR",0
"TW",1972,"BWR",0
"TW",1973,"BWR",0
"TW",1974,"BWR",0
"TW",1975,"BWR",0
"TW",1976,"BWR",0
"TW",1977,"BWR",0
"TW",1978,"BWR",0
"TW",1979,"BWR",0
"TW",1980,"BWR",0
"TW",1981,"BWR",0
"TW",1982,"BWR",0
"TW",1983,"BWR",0
"TW",1984,"BWR",0
"TW",1985,"BWR",0
"TW",1986,"BWR",0
"TW",1987,"BWR",0
"TW",1988,"BWR",0
"TW",1989,"BWR",192
"TW",1990,"BWR",209
"TW",1991,"BWR",242
"TW",1992,"BWR",259
"TW",1993,"BWR",232
"TW",1994,"BWR",257
"TW",1995,"BWR",384
"TW",1996,"BWR",470
"TW",1997,"BWR",526
"TW",1998,"BWR",607
"TW",1999,"BWR",759
"TW",2000,"BWR",1047
"TW",2001,"BWR",1320
"TW",2002,"BWR",1600
"TW",2003,"BWR",1773
"TW",2004,"BWR",1849
"TW",2005,"BWR",1850
"TW",2006,"BWR",1849
"TW",2007,"BWR",1883
"TW",2008,"BWR",1817
"TW",2009,"BWR",1748
"TW",2010,"BWR",1834
"TW",2011,"BWR",1834
"TW",2012,"BWR",1831
"TW",2013,"BWR",1848
"TW",2014,"BWR",1912
"TW",2015,"BWR",1939
"TW",2016,"BWR",1904
"TW",2017,"BWR",1858.203
"TW",2018,"BWR",1968.583
"TW",2019,"BWR",1984.978
"TW",2020,"BWR",1982.845
"TZ",1971,"BWR",0
"TZ",1972,"BWR",0
"TZ",1973,"BWR",0
"TZ",1974,"BWR",0
"TZ",1975,"BWR",0
"TZ",1976,"BWR",0
"TZ",1977,"BWR",0
"TZ",1978,"BWR",0
"TZ",1979,"BWR",0
"TZ",1980,"BWR",0
"TZ",1981,"BWR",0
"TZ",1982,"BWR",0
"TZ",1983,"BWR",0
"TZ",1984,"BWR",0
"TZ",1985,"BWR",0
"TZ",1986,"BWR",0
"TZ",1987,"BWR",0
"TZ",1988,"BWR",0
"TZ",1989,"BWR",0
"TZ",1990,"BWR",0
"TZ",1991,"BWR",0
"TZ",1992,"BWR",0
"TZ",1993,"BWR",0
"TZ",1994,"BWR",0
"TZ",1995,"BWR",0
"TZ",1996,"BWR",0
"TZ",1997,"BWR",0
"TZ",1998,"BWR",0
"TZ",1999,"BWR",0
"TZ",2000,"BWR",31
"TZ",2001,"BWR",35
"TZ",2002,"BWR",40
"TZ",2003,"BWR",46
"TZ",2004,"BWR",46
"TZ",2005,"BWR",53
"TZ",2006,"BWR",57
"TZ",2007,"BWR",56
"TZ",2008,"BWR",57
"TZ",2009,"BWR",62
"TZ",2010,"BWR",69
"TZ",2011,"BWR",70
"TZ",2012,"BWR",63
"TZ",2013,"BWR",69
"TZ",2014,"BWR",64
"TZ",2015,"BWR",64
"TZ",2016,"BWR",69
"TZ",2017,"BWR",72.026
"TZ",2018,"BWR",65.056
"TZ",2019,"BWR",73.516
"TZ",2020,"BWR",73.516
"UA",1990,"BWR",0
"UA",1991,"BWR",0
"UA",1992,"BWR",0
"UA",1993,"BWR",0
"UA",1994,"BWR",0
"UA",1995,"BWR",0
"UA",1996,"BWR",0
"UA",1997,"BWR",0
"UA",1998,"BWR",0
"UA",1999,"BWR",0
"UA",2000,"BWR",0
"UA",2001,"BWR",0
"UA",2002,"BWR",0
"UA",2003,"BWR",0
"UA",2004,"BWR",0
"UA",2005,"BWR",0
"UA",2006,"BWR",0
"UA",2007,"BWR",281
"UA",2008,"BWR",264
"UA",2009,"BWR",139
"UA",2010,"BWR",188
"UA",2011,"BWR",134
"UA",2012,"BWR",134
"UA",2013,"BWR",101
"UA",2014,"BWR",130
"UA",2015,"BWR",145
"UA",2016,"BWR",136
"UA",2017,"BWR",209.9
"UA",2018,"BWR",300.5
"UA",2019,"BWR",406.9
"UA",2020,"BWR",755.4
"UA",2021,"BWR",755.4
"UG",1971,"BWR",41
"UG",1972,"BWR",37
"UG",1973,"BWR",29
"UG",1974,"BWR",17
"UG",1975,"BWR",11
"UG",1976,"BWR",13
"UG",1977,"BWR",15
"UG",1978,"BWR",10
"UG",1979,"BWR",8
"UG",1980,"BWR",8
"UG",1981,"BWR",9
"UG",1982,"BWR",9
"UG",1983,"BWR",9
"UG",1984,"BWR",9
"UG",1985,"BWR",9
"UG",1986,"BWR",9
"UG",1987,"BWR",9
"UG",1988,"BWR",9
"UG",1989,"BWR",11
"UG",1990,"BWR",13
"UG",1991,"BWR",18
"UG",1992,"BWR",20
"UG",1993,"BWR",20
"UG",1994,"BWR",20
"UG",1995,"BWR",24
"UG",1996,"BWR",30
"UG",1997,"BWR",33
"UG",1998,"BWR",32
"UG",1999,"BWR",29
"UG",2000,"BWR",30
"UG",2001,"BWR",31
"UG",2002,"BWR",37
"UG",2003,"BWR",43
"UG",2004,"BWR",47
"UG",2005,"BWR",47
"UG",2006,"BWR",49
"UG",2007,"BWR",47
"UG",2008,"BWR",110
"UG",2009,"BWR",156
"UG",2010,"BWR",156
"UG",2011,"BWR",125
"UG",2012,"BWR",160
"UG",2013,"BWR",192
"UG",2014,"BWR",322
"UG",2015,"BWR",353
"UG",2016,"BWR",363
"UG",2017,"BWR",363.002
"UG",2018,"BWR",419.036
"UG",2019,"BWR",103.933
"UG",2020,"BWR",188.28
"US",1960,"BWR",87
"US",1961,"BWR",81
"US",1962,"BWR",99
"US",1963,"BWR",106
"US",1964,"BWR",102
"US",1965,"BWR",143
"US",1966,"BWR",182
"US",1967,"BWR",136
"US",1968,"BWR",164
"US",1969,"BWR",141
"US",1970,"BWR",255
"US",1971,"BWR",258
"US",1972,"BWR",283
"US",1973,"BWR",297
"US",1974,"BWR",264
"US",1975,"BWR",202
"US",1976,"BWR",282
"US",1977,"BWR",507
"US",1978,"BWR",356
"US",1979,"BWR",525
"US",1980,"BWR",457
"US",1981,"BWR",394
"US",1982,"BWR",188
"US",1983,"BWR",282
"US",1984,"BWR",367
"US",1985,"BWR",1480
"US",1986,"BWR",1259
"US",1987,"BWR",1580
"US",1988,"BWR",1791
"US",1989,"BWR",53503
"US",1990,"BWR",76345
"US",1991,"BWR",41837
"US",1992,"BWR",49111
"US",1993,"BWR",50550
"US",1994,"BWR",51900
"US",1995,"BWR",51262
"US",1996,"BWR",51881
"US",1997,"BWR",50895
"US",1998,"BWR",50187
"US",1999,"BWR",52187
"US",2000,"BWR",56180
"US",2001,"BWR",50337
"US",2002,"BWR",54875
"US",2003,"BWR",54806
"US",2004,"BWR",56126
"US",2005,"BWR",57981
"US",2006,"BWR",58796
"US",2007,"BWR",59121
"US",2008,"BWR",59647
"US",2009,"BWR",59319
"US",2010,"BWR",61744
"US",2011,"BWR",62320
"US",2012,"BWR",64109
"US",2013,"BWR",66939
"US",2014,"BWR",70818
"US",2015,"BWR",70067
"US",2016,"BWR",69017
"US",2017,"BWR",68857.657
"US",2018,"BWR",67885.297
"US",2019,"BWR",63193.029
"US",2020,"BWR",60269.246
"US",2021,"BWR",59620
"UY",1971,"BWR",9
"UY",1972,"BWR",10
"UY",1973,"BWR",9
"UY",1974,"BWR",11
"UY",1975,"BWR",9
"UY",1976,"BWR",10
"UY",1977,"BWR",11
"UY",1978,"BWR",10
"UY",1979,"BWR",9
"UY",1980,"BWR",9
"UY",1981,"BWR",11
"UY",1982,"BWR",28
"UY",1983,"BWR",21
"UY",1984,"BWR",26
"UY",1985,"BWR",28
"UY",1986,"BWR",42
"UY",1987,"BWR",35
"UY",1988,"BWR",32
"UY",1989,"BWR",32
"UY",1990,"BWR",59
"UY",1991,"BWR",56
"UY",1992,"BWR",66
"UY",1993,"BWR",59
"UY",1994,"BWR",59
"UY",1995,"BWR",44
"UY",1996,"BWR",40
"UY",1997,"BWR",30
"UY",1998,"BWR",42
"UY",1999,"BWR",47
"UY",2000,"BWR",35
"UY",2001,"BWR",37
"UY",2002,"BWR",39
"UY",2003,"BWR",38
"UY",2004,"BWR",36
"UY",2005,"BWR",39
"UY",2006,"BWR",50
"UY",2007,"BWR",137
"UY",2008,"BWR",868
"UY",2009,"BWR",807
"UY",2010,"BWR",1101
"UY",2011,"BWR",1131
"UY",2012,"BWR",1320
"UY",2013,"BWR",1460
"UY",2014,"BWR",1924
"UY",2015,"BWR",2409
"UY",2016,"BWR",2455
"UY",2017,"BWR",2573.584
"UY",2018,"BWR",2558.859
"UY",2019,"BWR",2531.551
"UY",2020,"BWR",2752.074
"UY",2021,"BWR",2910.045
"UZ",1990,"BWR",0
"UZ",1991,"BWR",0
"UZ",1992,"BWR",0
"UZ",1993,"BWR",0
"UZ",1994,"BWR",0
"UZ",1995,"BWR",0
"UZ",1996,"BWR",0
"UZ",1997,"BWR",0
"UZ",1998,"BWR",0
"UZ",1999,"BWR",0
"UZ",2000,"BWR",0
"UZ",2001,"BWR",0
"UZ",2002,"BWR",0
"UZ",2003,"BWR",0
"UZ",2004,"BWR",0
"UZ",2005,"BWR",0
"UZ",2006,"BWR",0
"UZ",2007,"BWR",0
"UZ",2008,"BWR",0
"UZ",2009,"BWR",0
"UZ",2010,"BWR",0
"UZ",2011,"BWR",0
"UZ",2012,"BWR",0
"UZ",2013,"BWR",0
"UZ",2014,"BWR",0
"UZ",2015,"BWR",0
"UZ",2016,"BWR",0
"UZ",2017,"BWR",0
"UZ",2018,"BWR",0
"UZ",2019,"BWR",0
"UZ",2020,"BWR",0
"VE",1971,"BWR",0
"VE",1972,"BWR",0
"VE",1973,"BWR",0
"VE",1974,"BWR",0
"VE",1975,"BWR",0
"VE",1976,"BWR",0
"VE",1977,"BWR",0
"VE",1978,"BWR",0
"VE",1979,"BWR",0
"VE",1980,"BWR",0
"VE",1981,"BWR",0
"VE",1982,"BWR",0
"VE",1983,"BWR",0
"VE",1984,"BWR",0
"VE",1985,"BWR",0
"VE",1986,"BWR",0
"VE",1987,"BWR",0
"VE",1988,"BWR",0
"VE",1989,"BWR",0
"VE",1990,"BWR",0
"VE",1991,"BWR",0
"VE",1992,"BWR",0
"VE",1993,"BWR",0
"VE",1994,"BWR",0
"VE",1995,"BWR",0
"VE",1996,"BWR",0
"VE",1997,"BWR",0
"VE",1998,"BWR",0
"VE",1999,"BWR",0
"VE",2000,"BWR",0
"VE",2001,"BWR",0
"VE",2002,"BWR",0
"VE",2003,"BWR",0
"VE",2004,"BWR",0
"VE",2005,"BWR",0
"VE",2006,"BWR",0
"VE",2007,"BWR",0
"VE",2008,"BWR",0
"VE",2009,"BWR",0
"VE",2010,"BWR",0
"VE",2011,"BWR",0
"VE",2012,"BWR",0
"VE",2013,"BWR",0
"VE",2014,"BWR",0
"VE",2015,"BWR",0
"VE",2016,"BWR",0
"VE",2017,"BWR",0
"VE",2018,"BWR",0
"VE",2019,"BWR",0
"VE",2020,"BWR",0
"VN",1971,"BWR",0
"VN",1972,"BWR",0
"VN",1973,"BWR",0
"VN",1974,"BWR",0
"VN",1975,"BWR",0
"VN",1976,"BWR",0
"VN",1977,"BWR",0
"VN",1978,"BWR",0
"VN",1979,"BWR",0
"VN",1980,"BWR",0
"VN",1981,"BWR",0
"VN",1982,"BWR",0
"VN",1983,"BWR",0
"VN",1984,"BWR",0
"VN",1985,"BWR",0
"VN",1986,"BWR",0
"VN",1987,"BWR",0
"VN",1988,"BWR",0
"VN",1989,"BWR",0
"VN",1990,"BWR",0
"VN",1991,"BWR",0
"VN",1992,"BWR",0
"VN",1993,"BWR",0
"VN",1994,"BWR",0
"VN",1995,"BWR",0
"VN",1996,"BWR",0
"VN",1997,"BWR",0
"VN",1998,"BWR",0
"VN",1999,"BWR",0
"VN",2000,"BWR",0
"VN",2001,"BWR",0
"VN",2002,"BWR",0
"VN",2003,"BWR",0
"VN",2004,"BWR",0
"VN",2005,"BWR",50
"VN",2006,"BWR",65
"VN",2007,"BWR",79
"VN",2008,"BWR",55
"VN",2009,"BWR",62
"VN",2010,"BWR",55
"VN",2011,"BWR",55
"VN",2012,"BWR",56
"VN",2013,"BWR",57
"VN",2014,"BWR",58
"VN",2015,"BWR",55
"VN",2016,"BWR",1420
"VN",2017,"BWR",1478.147
"VN",2018,"BWR",1537.528
"VN",2019,"BWR",1598.653
"VN",2020,"BWR",1659.71
"WD",1971,"BWR",31012
"WD",1972,"BWR",30899
"WD",1973,"BWR",31791
"WD",1974,"BWR",30645
"WD",1975,"BWR",33516
"WD",1976,"BWR",35695
"WD",1977,"BWR",36921
"WD",1978,"BWR",37636
"WD",1979,"BWR",38811
"WD",1980,"BWR",41441
"WD",1981,"BWR",42541
"WD",1982,"BWR",49202
"WD",1983,"BWR",50685
"WD",1984,"BWR",52656
"WD",1985,"BWR",53847
"WD",1986,"BWR",55102
"WD",1987,"BWR",55460
"WD",1988,"BWR",57803
"WD",1989,"BWR",111551
"WD",1990,"BWR",113718.704
"WD",1991,"BWR",81624.436
"WD",1992,"BWR",92840.404
"WD",1993,"BWR",95951.607
"WD",1994,"BWR",100925.529
"WD",1995,"BWR",107235.283
"WD",1996,"BWR",107773.825
"WD",1997,"BWR",114387.435
"WD",1998,"BWR",116503.695
"WD",1999,"BWR",122801.039
"WD",2000,"BWR",129933.485
"WD",2001,"BWR",130605.718
"WD",2002,"BWR",143853.712
"WD",2003,"BWR",154669.525
"WD",2004,"BWR",171041.025
"WD",2005,"BWR",193687.096
"WD",2006,"BWR",209429.868
"WD",2007,"BWR",229303.806
"WD",2008,"BWR",246002.374
"WD",2009,"BWR",269435.994
"WD",2010,"BWR",308256.933
"WD",2011,"BWR",326605.539
"WD",2012,"BWR",354697.341
"WD",2013,"BWR",387789.979
"WD",2014,"BWR",420921.922
"WD",2015,"BWR",447404.968
"WD",2016,"BWR",483956.269
"WD",2017,"BWR",512639.082
"WD",2018,"BWR",544970.823
"WD",2019,"BWR",577035.245
"WD",2020,"BWR",609400.924
"XK",2000,"BWR",0
"XK",2001,"BWR",0
"XK",2002,"BWR",0
"XK",2003,"BWR",0
"XK",2004,"BWR",0
"XK",2005,"BWR",0
"XK",2006,"BWR",0
"XK",2007,"BWR",0
"XK",2008,"BWR",0
"XK",2009,"BWR",0
"XK",2010,"BWR",0
"XK",2011,"BWR",0
"XK",2012,"BWR",0
"XK",2013,"BWR",0
"XK",2014,"BWR",0
"XK",2015,"BWR",0
"XK",2016,"BWR",0
"XK",2017,"BWR",0
"XK",2018,"BWR",0
"XK",2019,"BWR",0
"XK",2020,"BWR",0
"XK",2021,"BWR",0
"YE",1971,"BWR",0
"YE",1972,"BWR",0
"YE",1973,"BWR",0
"YE",1974,"BWR",0
"YE",1975,"BWR",0
"YE",1976,"BWR",0
"YE",1977,"BWR",0
"YE",1978,"BWR",0
"YE",1979,"BWR",0
"YE",1980,"BWR",0
"YE",1981,"BWR",0
"YE",1982,"BWR",0
"YE",1983,"BWR",0
"YE",1984,"BWR",0
"YE",1985,"BWR",0
"YE",1986,"BWR",0
"YE",1987,"BWR",0
"YE",1988,"BWR",0
"YE",1989,"BWR",0
"YE",1990,"BWR",0
"YE",1991,"BWR",0
"YE",1992,"BWR",0
"YE",1993,"BWR",0
"YE",1994,"BWR",0
"YE",1995,"BWR",0
"YE",1996,"BWR",0
"YE",1997,"BWR",0
"YE",1998,"BWR",0
"YE",1999,"BWR",0
"YE",2000,"BWR",0
"YE",2001,"BWR",0
"YE",2002,"BWR",0
"YE",2003,"BWR",0
"YE",2004,"BWR",0
"YE",2005,"BWR",0
"YE",2006,"BWR",0
"YE",2007,"BWR",0
"YE",2008,"BWR",0
"YE",2009,"BWR",0
"YE",2010,"BWR",0
"YE",2011,"BWR",0
"YE",2012,"BWR",0
"YE",2013,"BWR",0
"YE",2014,"BWR",0
"YE",2015,"BWR",0
"YE",2016,"BWR",0
"YE",2017,"BWR",0
"YE",2018,"BWR",0
"YE",2019,"BWR",0
"YE",2020,"BWR",0
"ZA",1971,"BWR",0
"ZA",1972,"BWR",0
"ZA",1973,"BWR",0
"ZA",1974,"BWR",0
"ZA",1975,"BWR",0
"ZA",1976,"BWR",0
"ZA",1977,"BWR",0
"ZA",1978,"BWR",0
"ZA",1979,"BWR",0
"ZA",1980,"BWR",0
"ZA",1981,"BWR",0
"ZA",1982,"BWR",0
"ZA",1983,"BWR",0
"ZA",1984,"BWR",0
"ZA",1985,"BWR",0
"ZA",1986,"BWR",0
"ZA",1987,"BWR",0
"ZA",1988,"BWR",0
"ZA",1989,"BWR",0
"ZA",1990,"BWR",0
"ZA",1991,"BWR",0
"ZA",1992,"BWR",0
"ZA",1993,"BWR",0
"ZA",1994,"BWR",0
"ZA",1995,"BWR",0
"ZA",1996,"BWR",60
"ZA",1997,"BWR",146
"ZA",1998,"BWR",231
"ZA",1999,"BWR",197
"ZA",2000,"BWR",307
"ZA",2001,"BWR",307
"ZA",2002,"BWR",259
"ZA",2003,"BWR",259
"ZA",2004,"BWR",242
"ZA",2005,"BWR",267
"ZA",2006,"BWR",257
"ZA",2007,"BWR",250
"ZA",2008,"BWR",244
"ZA",2009,"BWR",236
"ZA",2010,"BWR",203
"ZA",2011,"BWR",213
"ZA",2012,"BWR",219
"ZA",2013,"BWR",254
"ZA",2014,"BWR",225
"ZA",2015,"BWR",298
"ZA",2016,"BWR",311
"ZA",2017,"BWR",337.997
"ZA",2018,"BWR",360.228
"ZA",2019,"BWR",374.673
"ZA",2020,"BWR",350.398
"ZA",2021,"BWR",350.398
"ZM",1971,"BWR",0
"ZM",1972,"BWR",0
"ZM",1973,"BWR",0
"ZM",1974,"BWR",0
"ZM",1975,"BWR",0
"ZM",1976,"BWR",0
"ZM",1977,"BWR",0
"ZM",1978,"BWR",0
"ZM",1979,"BWR",0
"ZM",1980,"BWR",0
"ZM",1981,"BWR",0
"ZM",1982,"BWR",0
"ZM",1983,"BWR",0
"ZM",1984,"BWR",0
"ZM",1985,"BWR",0
"ZM",1986,"BWR",0
"ZM",1987,"BWR",0
"ZM",1988,"BWR",0
"ZM",1989,"BWR",0
"ZM",1990,"BWR",0
"ZM",1991,"BWR",0
"ZM",1992,"BWR",0
"ZM",1993,"BWR",0
"ZM",1994,"BWR",0
"ZM",1995,"BWR",0
"ZM",1996,"BWR",0
"ZM",1997,"BWR",0
"ZM",1998,"BWR",0
